experiment_id,method,intervention,washout_batches,direction,panel_id,metric,n_seeds,mean,seed_sd_descriptive,individual_seeds,scope
stage_a_uci_v2,norm,all,0,ab,uci_internal_fixed,accuracy_change,3,0.0,0.0,"{""17"": 0.0, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,all,0,ab,uci_internal_fixed,error_change,3,0.0,0.0,"{""17"": 0.0, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,all,0,ab,uci_internal_fixed,nll_change,3,0.0,0.0,"{""17"": 0.0, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,all,0,ab,uci_internal_fixed,brier_change,3,0.0,0.0,"{""17"": 0.0, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,all,0,ab,uci_internal_fixed,ece15_change,3,0.0,0.0,"{""17"": 0.0, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,all,0,ba,uci_internal_fixed,accuracy_change,3,0.0,0.0,"{""17"": 0.0, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,all,0,ba,uci_internal_fixed,error_change,3,0.0,0.0,"{""17"": 0.0, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,all,0,ba,uci_internal_fixed,nll_change,3,0.0,0.0,"{""17"": 0.0, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,all,0,ba,uci_internal_fixed,brier_change,3,0.0,0.0,"{""17"": 0.0, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,all,0,ba,uci_internal_fixed,ece15_change,3,0.0,0.0,"{""17"": 0.0, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,all,4,ab,uci_internal_fixed,accuracy_change,3,0.0,0.0,"{""17"": 0.0, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,all,4,ab,uci_internal_fixed,error_change,3,0.0,0.0,"{""17"": 0.0, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,all,4,ab,uci_internal_fixed,nll_change,3,0.0,0.0,"{""17"": 0.0, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,all,4,ab,uci_internal_fixed,brier_change,3,0.0,0.0,"{""17"": 0.0, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,all,4,ab,uci_internal_fixed,ece15_change,3,0.0,0.0,"{""17"": 0.0, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,all,4,ba,uci_internal_fixed,accuracy_change,3,0.0,0.0,"{""17"": 0.0, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,all,4,ba,uci_internal_fixed,error_change,3,0.0,0.0,"{""17"": 0.0, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,all,4,ba,uci_internal_fixed,nll_change,3,0.0,0.0,"{""17"": 0.0, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,all,4,ba,uci_internal_fixed,brier_change,3,0.0,0.0,"{""17"": 0.0, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,all,4,ba,uci_internal_fixed,ece15_change,3,0.0,0.0,"{""17"": 0.0, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,all,0,ab,uci_internal_fixed,accuracy_change,3,0.0003255208333333333,0.000563818622255494,"{""17"": 0.0009765625, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,all,0,ab,uci_internal_fixed,error_change,3,-0.0003255208333333333,0.000563818622255494,"{""17"": -0.0009765625, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,all,0,ab,uci_internal_fixed,nll_change,3,-0.00019418810067130832,0.0008870126125355713,"{""17"": -0.0004910618400646646, ""29"": 0.0008031839031440689, ""43"": -0.0008946863650933293}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,all,0,ab,uci_internal_fixed,brier_change,3,-0.00010631283052198413,0.0002078714627883591,"{""17"": -0.00014221518589924327, ""29"": 0.00011717133892355514, ""43"": -0.00029389464459026425}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,all,0,ab,uci_internal_fixed,ece15_change,3,-0.00027129740357389846,0.0005894304741935111,"{""17"": -0.000951688016791242, ""29"": 8.405521124839766e-05, ""43"": 5.374059482114897e-05}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,all,0,ba,uci_internal_fixed,accuracy_change,3,0.0003255208333333333,0.000563818622255494,"{""17"": 0.0009765625, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,all,0,ba,uci_internal_fixed,error_change,3,-0.0003255208333333333,0.000563818622255494,"{""17"": -0.0009765625, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,all,0,ba,uci_internal_fixed,nll_change,3,-0.00014370666790310938,0.0008630994302937488,"{""17"": -0.000333078037400486, ""29"": 0.0007983540754143391, ""43"": -0.0008963960417231812}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,all,0,ba,uci_internal_fixed,brier_change,3,-9.316298619527266e-05,0.00020528400493485577,"{""17"": -0.00010162510887840037, ""29"": 0.00011622123023259656, ""43"": -0.00029408507994001416}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,all,0,ba,uci_internal_fixed,ece15_change,3,-0.00027143277058926167,0.0005914555572635786,"{""17"": -0.0009541798921191879, ""29"": 8.449937011745408e-05, ""43"": 5.538221023394883e-05}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,all,4,ab,uci_internal_fixed,accuracy_change,3,0.0003255208333333333,0.000563818622255494,"{""17"": 0.0009765625, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,all,4,ab,uci_internal_fixed,error_change,3,-0.0003255208333333333,0.000563818622255494,"{""17"": -0.0009765625, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,all,4,ab,uci_internal_fixed,nll_change,3,-0.00041364896663337314,0.0004913319763922878,"{""17"": -6.414731357873293e-05, ""29"": -0.00020136806718773492, ""43"": -0.0009754315191336516}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,all,4,ab,uci_internal_fixed,brier_change,3,-0.0001337900261568307,0.00015572375794166475,"{""17"": -3.2919133759939934e-05, ""29"": -5.5311989399592365e-05, ""43"": -0.0003131389553109598}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,all,4,ab,uci_internal_fixed,ece15_change,3,-0.00030519186282298066,0.0005702785012272468,"{""17"": -0.0009629625446251899, ""29"": -3.1554806183969886e-06, ""43"": 5.054243677464487e-05}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,all,4,ba,uci_internal_fixed,accuracy_change,3,0.0,0.0,"{""17"": 0.0, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,all,4,ba,uci_internal_fixed,error_change,3,0.0,0.0,"{""17"": 0.0, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,all,4,ba,uci_internal_fixed,nll_change,3,-0.00044285568440882717,0.00046189048451633223,"{""17"": -0.00015176746690509502, ""29"": -0.00020136806718773492, ""43"": -0.0009754315191336516}",same-panel seed variability; no CI or independence claim
