experiment_id,method,intervention,washout_batches,panel_id,metric,n_seeds,mean,seed_sd_descriptive,individual_seeds,scope
stage_a_uci_v2,norm,all,0,uci_internal_fixed,disagreement_change,3,0.0,0.0,"{""17"": 0.0, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,all,0,uci_internal_fixed,absolute_error_gap_change,3,0.0,0.0,"{""17"": 0.0, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,all,0,uci_internal_fixed,nll_gap_change,3,0.0,0.0,"{""17"": 0.0, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,all,0,uci_internal_fixed,brier_gap_change,3,0.0,0.0,"{""17"": 0.0, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,all,4,uci_internal_fixed,disagreement_change,3,0.0,0.0,"{""17"": 0.0, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,all,4,uci_internal_fixed,absolute_error_gap_change,3,0.0,0.0,"{""17"": 0.0, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,all,4,uci_internal_fixed,nll_gap_change,3,0.0,0.0,"{""17"": 0.0, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,all,4,uci_internal_fixed,brier_gap_change,3,0.0,0.0,"{""17"": 0.0, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,all,0,uci_internal_fixed,disagreement_change,3,0.0,0.0,"{""17"": 0.0, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,all,0,uci_internal_fixed,absolute_error_gap_change,3,0.0,0.0,"{""17"": 0.0, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,all,0,uci_internal_fixed,nll_gap_change,3,-5.0481432768175876e-05,9.311285349328257e-05,"{""17"": -0.0001579838026641614, ""29"": 4.829827729761066e-06, ""43"": 1.7096766298727029e-06}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,all,0,uci_internal_fixed,brier_gap_change,3,-1.3149844326745588e-05,2.376697401073255e-05,"{""17"": -4.0590077020863716e-05, ""29"": 9.50108690903062e-07, ""43"": 1.9043534972389145e-07}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,all,4,uci_internal_fixed,disagreement_change,3,-0.0003255208333333333,0.000563818622255494,"{""17"": -0.0009765625, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,all,4,uci_internal_fixed,absolute_error_gap_change,3,-0.0003255208333333333,0.000563818622255494,"{""17"": -0.0009765625, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,all,4,uci_internal_fixed,nll_gap_change,3,2.920671777545e-05,5.058751910940445e-05,"{""17"": 8.762015332635e-05, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,all,4,uci_internal_fixed,brier_gap_change,3,4.947722413421267e-06,8.569706601792938e-06,"{""17"": 1.48431672402638e-05, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,aux,0,uci_internal_fixed,disagreement_change,3,0.0,0.0,"{""17"": 0.0, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,aux,0,uci_internal_fixed,absolute_error_gap_change,3,0.0,0.0,"{""17"": 0.0, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,aux,0,uci_internal_fixed,nll_gap_change,3,-5.1259698265152024e-05,9.309851719269635e-05,"{""17"": -0.00015872270940313362, ""29"": 4.94361460767756e-06, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,aux,0,uci_internal_fixed,brier_gap_change,3,-1.3287099847638395e-05,2.3916322409333913e-05,"{""17"": -4.089681801499635e-05, ""29"": 1.035518472081165e-06, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,aux,4,uci_internal_fixed,disagreement_change,3,-0.0003255208333333333,0.000563818622255494,"{""17"": -0.0009765625, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,aux,4,uci_internal_fixed,absolute_error_gap_change,3,-0.0003255208333333333,0.000563818622255494,"{""17"": -0.0009765625, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,aux,4,uci_internal_fixed,nll_gap_change,3,2.920671777545e-05,5.058751910940445e-05,"{""17"": 8.762015332635e-05, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,aux,4,uci_internal_fixed,brier_gap_change,3,4.947722413421267e-06,8.569706601792938e-06,"{""17"": 1.48431672402638e-05, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
